TIME,TIME,DATE,TIMING,MONTH,DAY,HOUR,LOCATION,PEDESTRIANS,BICYCLISTS,CARS,BUSES,TRUCKS,LATITUDE,LONGITUDE,DAY_OF_WEEK,WEEKEND
2019-11-07 20:15:00-04:00,2019-11-07 20:15:00-04:00,2019-11-07,20:15:00,11,7,20,Regents_Dr_&_Stadium_Dr_1,119,2,129,11,8,38.990167,-76.940528,3,0
2019-11-07 20:30:00-04:00,2019-11-07 20:30:00-04:00,2019-11-07,20:30:00,11,7,20,Regents_Dr_&_Stadium_Dr_1,56,1,111,7,4,38.990167,-76.940528,3,0
2019-11-07 20:45:00-04:00,2019-11-07 20:45:00-04:00,2019-11-07,20:45:00,11,7,20,Regents_Dr_&_Stadium_Dr_1,70,3,121,4,8,38.990167,-76.940528,3,0
2019-11-07 21:00:00-04:00,2019-11-07 21:00:00-04:00,2019-11-07,21:00:00,11,7,21,Regents_Dr_&_Stadium_Dr_1,75,0,115,5,2,38.990167,-76.940528,3,0
2019-11-07 21:15:00-04:00,2019-11-07 21:15:00-04:00,2019-11-07,21:15:00,11,7,21,Regents_Dr_&_Stadium_Dr_1,76,4,95,10,9,38.990167,-76.940528,3,0
2019-11-07 21:30:00-04:00,2019-11-07 21:30:00-04:00,2019-11-07,21:30:00,11,7,21,Regents_Dr_&_Stadium_Dr_1,72,3,72,6,9,38.990167,-76.940528,3,0
2019-11-07 21:45:00-04:00,2019-11-07 21:45:00-04:00,2019-11-07,21:45:00,11,7,21,Regents_Dr_&_Stadium_Dr_1,44,5,78,2,5,38.990167,-76.940528,3,0
2019-11-07 22:00:00-04:00,2019-11-07 22:00:00-04:00,2019-11-07,22:00:00,11,7,22,Regents_Dr_&_Stadium_Dr_1,30,1,103,2,2,38.990167,-76.940528,3,0
2019-11-07 22:15:00-04:00,2019-11-07 22:15:00-04:00,2019-11-07,22:15:00,11,7,22,Regents_Dr_&_Stadium_Dr_1,23,0,86,5,9,38.990167,-76.940528,3,0
2019-11-07 22:30:00-04:00,2019-11-07 22:30:00-04:00,2019-11-07,22:30:00,11,7,22,Regents_Dr_&_Stadium_Dr_1,26,0,57,1,0,38.990167,-76.940528,3,0
2019-11-07 22:45:00-04:00,2019-11-07 22:45:00-04:00,2019-11-07,22:45:00,11,7,22,Regents_Dr_&_Stadium_Dr_1,50,3,64,3,1,38.990167,-76.940528,3,0
2019-11-07 23:00:00-04:00,2019-11-07 23:00:00-04:00,2019-11-07,23:00:00,11,7,23,Regents_Dr_&_Stadium_Dr_1,38,3,73,8,6,38.990167,-76.940528,3,0
2019-11-07 23:15:00-04:00,2019-11-07 23:15:00-04:00,2019-11-07,23:15:00,11,7,23,Regents_Dr_&_Stadium_Dr_1,18,0,70,1,3,38.990167,-76.940528,3,0
2019-11-07 23:30:00-04:00,2019-11-07 23:30:00-04:00,2019-11-07,23:30:00,11,7,23,Regents_Dr_&_Stadium_Dr_1,14,0,82,1,2,38.990167,-76.940528,3,0
2019-11-07 23:45:00-04:00,2019-11-07 23:45:00-04:00,2019-11-07,23:45:00,11,7,23,Regents_Dr_&_Stadium_Dr_1,17,0,67,1,2,38.990167,-76.940528,3,0
2019-11-08 00:00:00-04:00,2019-11-08 00:00:00-04:00,2019-11-08,00:00:00,11,8,0,Regents_Dr_&_Stadium_Dr_1,12,0,34,2,3,38.990167,-76.940528,4,0
2019-11-08 00:15:00-04:00,2019-11-08 00:15:00-04:00,2019-11-08,00:15:00,11,8,0,Regents_Dr_&_Stadium_Dr_1,24,0,32,2,2,38.990167,-76.940528,4,0
2019-11-08 00:30:00-04:00,2019-11-08 00:30:00-04:00,2019-11-08,00:30:00,11,8,0,Regents_Dr_&_Stadium_Dr_1,0,0,40,1,1,38.990167,-76.940528,4,0
2019-11-08 00:45:00-04:00,2019-11-08 00:45:00-04:00,2019-11-08,00:45:00,11,8,0,Regents_Dr_&_Stadium_Dr_1,6,0,44,1,0,38.990167,-76.940528,4,0
2019-11-08 01:00:00-04:00,2019-11-08 01:00:00-04:00,2019-11-08,01:00:00,11,8,1,Regents_Dr_&_Stadium_Dr_1,15,0,50,1,1,38.990167,-76.940528,4,0
2019-11-08 01:15:00-04:00,2019-11-08 01:15:00-04:00,2019-11-08,01:15:00,11,8,1,Regents_Dr_&_Stadium_Dr_1,1,0,36,1,1,38.990167,-76.940528,4,0
2019-11-08 01:30:00-04:00,2019-11-08 01:30:00-04:00,2019-11-08,01:30:00,11,8,1,Regents_Dr_&_Stadium_Dr_1,15,0,26,1,1,38.990167,-76.940528,4,0
2019-11-08 01:45:00-04:00,2019-11-08 01:45:00-04:00,2019-11-08,01:45:00,11,8,1,Regents_Dr_&_Stadium_Dr_1,8,0,24,1,0,38.990167,-76.940528,4,0
2019-11-08 02:00:00-04:00,2019-11-08 02:00:00-04:00,2019-11-08,02:00:00,11,8,2,Regents_Dr_&_Stadium_Dr_1,5,0,20,4,3,38.990167,-76.940528,4,0
2019-11-08 02:15:00-04:00,2019-11-08 02:15:00-04:00,2019-11-08,02:15:00,11,8,2,Regents_Dr_&_Stadium_Dr_1,5,0,32,0,2,38.990167,-76.940528,4,0
2019-11-08 02:30:00-04:00,2019-11-08 02:30:00-04:00,2019-11-08,02:30:00,11,8,2,Regents_Dr_&_Stadium_Dr_1,0,0,12,1,2,38.990167,-76.940528,4,0
2019-11-08 02:45:00-04:00,2019-11-08 02:45:00-04:00,2019-11-08,02:45:00,11,8,2,Regents_Dr_&_Stadium_Dr_1,4,0,30,1,2,38.990167,-76.940528,4,0
2019-11-08 03:00:00-04:00,2019-11-08 03:00:00-04:00,2019-11-08,03:00:00,11,8,3,Regents_Dr_&_Stadium_Dr_1,7,0,15,1,0,38.990167,-76.940528,4,0
2019-11-08 03:15:00-04:00,2019-11-08 03:15:00-04:00,2019-11-08,03:15:00,11,8,3,Regents_Dr_&_Stadium_Dr_1,0,0,17,0,0,38.990167,-76.940528,4,0
2019-11-08 03:30:00-04:00,2019-11-08 03:30:00-04:00,2019-11-08,03:30:00,11,8,3,Regents_Dr_&_Stadium_Dr_1,0,0,8,1,0,38.990167,-76.940528,4,0
2019-11-08 03:45:00-04:00,2019-11-08 03:45:00-04:00,2019-11-08,03:45:00,11,8,3,Regents_Dr_&_Stadium_Dr_1,5,0,9,0,0,38.990167,-76.940528,4,0
2019-11-08 04:00:00-04:00,2019-11-08 04:00:00-04:00,2019-11-08,04:00:00,11,8,4,Regents_Dr_&_Stadium_Dr_1,0,0,3,4,2,38.990167,-76.940528,4,0
2019-11-08 04:15:00-04:00,2019-11-08 04:15:00-04:00,2019-11-08,04:15:00,11,8,4,Regents_Dr_&_Stadium_Dr_1,0,0,5,0,0,38.990167,-76.940528,4,0
2019-11-08 04:30:00-04:00,2019-11-08 04:30:00-04:00,2019-11-08,04:30:00,11,8,4,Regents_Dr_&_Stadium_Dr_1,1,0,6,0,0,38.990167,-76.940528,4,0
2019-11-08 04:45:00-04:00,2019-11-08 04:45:00-04:00,2019-11-08,04:45:00,11,8,4,Regents_Dr_&_Stadium_Dr_1,13,0,25,0,0,38.990167,-76.940528,4,0
2019-11-08 05:00:00-04:00,2019-11-08 05:00:00-04:00,2019-11-08,05:00:00,11,8,5,Regents_Dr_&_Stadium_Dr_1,2,0,5,1,2,38.990167,-76.940528,4,0
2019-11-08 05:15:00-04:00,2019-11-08 05:15:00-04:00,2019-11-08,05:15:00,11,8,5,Regents_Dr_&_Stadium_Dr_1,1,0,3,0,0,38.990167,-76.940528,4,0
2019-11-08 05:30:00-04:00,2019-11-08 05:30:00-04:00,2019-11-08,05:30:00,11,8,5,Regents_Dr_&_Stadium_Dr_1,0,0,4,0,0,38.990167,-76.940528,4,0
2019-11-08 05:45:00-04:00,2019-11-08 05:45:00-04:00,2019-11-08,05:45:00,11,8,5,Regents_Dr_&_Stadium_Dr_1,0,0,4,0,0,38.990167,-76.940528,4,0
2019-11-08 06:00:00-04:00,2019-11-08 06:00:00-04:00,2019-11-08,06:00:00,11,8,6,Regents_Dr_&_Stadium_Dr_1,0,0,3,0,0,38.990167,-76.940528,4,0
2019-11-08 06:15:00-04:00,2019-11-08 06:15:00-04:00,2019-11-08,06:15:00,11,8,6,Regents_Dr_&_Stadium_Dr_1,0,0,11,0,1,38.990167,-76.940528,4,0
2019-11-08 06:30:00-04:00,2019-11-08 06:30:00-04:00,2019-11-08,06:30:00,11,8,6,Regents_Dr_&_Stadium_Dr_1,1,0,38,1,3,38.990167,-76.940528,4,0
2019-11-08 06:45:00-04:00,2019-11-08 06:45:00-04:00,2019-11-08,06:45:00,11,8,6,Regents_Dr_&_Stadium_Dr_1,0,0,21,2,1,38.990167,-76.940528,4,0
2019-11-08 07:00:00-04:00,2019-11-08 07:00:00-04:00,2019-11-08,07:00:00,11,8,7,Regents_Dr_&_Stadium_Dr_1,4,0,16,2,2,38.990167,-76.940528,4,0
2019-11-08 07:15:00-04:00,2019-11-08 07:15:00-04:00,2019-11-08,07:15:00,11,8,7,Regents_Dr_&_Stadium_Dr_1,2,46,45,11,3,38.990167,-76.940528,4,0
2019-11-08 07:30:00-04:00,2019-11-08 07:30:00-04:00,2019-11-08,07:30:00,11,8,7,Regents_Dr_&_Stadium_Dr_1,24,122,78,13,16,38.990167,-76.940528,4,0
2019-11-08 07:45:00-04:00,2019-11-08 07:45:00-04:00,2019-11-08,07:45:00,11,8,7,Regents_Dr_&_Stadium_Dr_1,74,156,99,22,27,38.990167,-76.940528,4,0
2019-11-08 08:00:00-04:00,2019-11-08 08:00:00-04:00,2019-11-08,08:00:00,11,8,8,Regents_Dr_&_Stadium_Dr_1,39,126,84,33,12,38.990167,-76.940528,4,0
2019-11-08 08:15:00-04:00,2019-11-08 08:15:00-04:00,2019-11-08,08:15:00,11,8,8,Regents_Dr_&_Stadium_Dr_1,84,65,102,21,19,38.990167,-76.940528,4,0
2019-11-08 08:30:00-04:00,2019-11-08 08:30:00-04:00,2019-11-08,08:30:00,11,8,8,Regents_Dr_&_Stadium_Dr_1,178,108,105,36,25,38.990167,-76.940528,4,0
2019-11-08 08:45:00-04:00,2019-11-08 08:45:00-04:00,2019-11-08,08:45:00,11,8,8,Regents_Dr_&_Stadium_Dr_1,396,165,125,25,26,38.990167,-76.940528,4,0
2019-11-08 09:00:00-04:00,2019-11-08 09:00:00-04:00,2019-11-08,09:00:00,11,8,9,Regents_Dr_&_Stadium_Dr_1,189,188,133,53,45,38.990167,-76.940528,4,0
2019-11-08 09:15:00-04:00,2019-11-08 09:15:00-04:00,2019-11-08,09:15:00,11,8,9,Regents_Dr_&_Stadium_Dr_1,119,210,98,37,19,38.990167,-76.940528,4,0
2019-11-08 09:30:00-04:00,2019-11-08 09:30:00-04:00,2019-11-08,09:30:00,11,8,9,Regents_Dr_&_Stadium_Dr_1,234,271,108,61,18,38.990167,-76.940528,4,0
2019-11-08 09:45:00-04:00,2019-11-08 09:45:00-04:00,2019-11-08,09:45:00,11,8,9,Regents_Dr_&_Stadium_Dr_1,671,322,109,32,26,38.990167,-76.940528,4,0
2019-11-08 10:00:00-04:00,2019-11-08 10:00:00-04:00,2019-11-08,10:00:00,11,8,10,Regents_Dr_&_Stadium_Dr_1,255,130,151,43,33,38.990167,-76.940528,4,0
2019-11-08 10:15:00-04:00,2019-11-08 10:15:00-04:00,2019-11-08,10:15:00,11,8,10,Regents_Dr_&_Stadium_Dr_1,232,81,141,22,17,38.990167,-76.940528,4,0
2019-11-08 10:30:00-04:00,2019-11-08 10:30:00-04:00,2019-11-08,10:30:00,11,8,10,Regents_Dr_&_Stadium_Dr_1,368,165,142,44,21,38.990167,-76.940528,4,0
2019-11-08 10:45:00-04:00,2019-11-08 10:45:00-04:00,2019-11-08,10:45:00,11,8,10,Regents_Dr_&_Stadium_Dr_1,1039,322,155,25,22,38.990167,-76.940528,4,0
2019-11-08 11:00:00-04:00,2019-11-08 11:00:00-04:00,2019-11-08,11:00:00,11,8,11,Regents_Dr_&_Stadium_Dr_1,367,164,148,29,37,38.990167,-76.940528,4,0
2019-11-08 11:15:00-04:00,2019-11-08 11:15:00-04:00,2019-11-08,11:15:00,11,8,11,Regents_Dr_&_Stadium_Dr_1,230,164,167,31,21,38.990167,-76.940528,4,0
2019-11-08 11:30:00-04:00,2019-11-08 11:30:00-04:00,2019-11-08,11:30:00,11,8,11,Regents_Dr_&_Stadium_Dr_1,305,287,157,24,26,38.990167,-76.940528,4,0
2019-11-08 11:45:00-04:00,2019-11-08 11:45:00-04:00,2019-11-08,11:45:00,11,8,11,Regents_Dr_&_Stadium_Dr_1,1043,587,212,32,20,38.990167,-76.940528,4,0
2019-11-08 12:00:00-04:00,2019-11-08 12:00:00-04:00,2019-11-08,12:00:00,11,8,12,Regents_Dr_&_Stadium_Dr_1,442,448,248,33,34,38.990167,-76.940528,4,0
2019-11-08 12:15:00-04:00,2019-11-08 12:15:00-04:00,2019-11-08,12:15:00,11,8,12,Regents_Dr_&_Stadium_Dr_1,242,460,123,39,25,38.990167,-76.940528,4,0
2019-11-08 12:30:00-04:00,2019-11-08 12:30:00-04:00,2019-11-08,12:30:00,11,8,12,Regents_Dr_&_Stadium_Dr_1,465,487,203,15,17,38.990167,-76.940528,4,0
2019-11-08 12:45:00-04:00,2019-11-08 12:45:00-04:00,2019-11-08,12:45:00,11,8,12,Regents_Dr_&_Stadium_Dr_1,1109,568,175,18,21,38.990167,-76.940528,4,0
2019-11-08 13:00:00-04:00,2019-11-08 13:00:00-04:00,2019-11-08,13:00:00,11,8,13,Regents_Dr_&_Stadium_Dr_1,562,422,188,12,22,38.990167,-76.940528,4,0
2019-11-08 13:15:00-04:00,2019-11-08 13:15:00-04:00,2019-11-08,13:15:00,11,8,13,Regents_Dr_&_Stadium_Dr_1,435,323,182,23,34,38.990167,-76.940528,4,0
2019-11-08 13:30:00-04:00,2019-11-08 13:30:00-04:00,2019-11-08,13:30:00,11,8,13,Regents_Dr_&_Stadium_Dr_1,459,320,235,13,25,38.990167,-76.940528,4,0
2019-11-08 13:45:00-04:00,2019-11-08 13:45:00-04:00,2019-11-08,13:45:00,11,8,13,Regents_Dr_&_Stadium_Dr_1,1142,410,213,28,17,38.990167,-76.940528,4,0
2019-11-08 14:00:00-04:00,2019-11-08 14:00:00-04:00,2019-11-08,14:00:00,11,8,14,Regents_Dr_&_Stadium_Dr_1,412,193,243,48,36,38.990167,-76.940528,4,0
2019-11-08 14:15:00-04:00,2019-11-08 14:15:00-04:00,2019-11-08,14:15:00,11,8,14,Regents_Dr_&_Stadium_Dr_1,287,147,162,16,19,38.990167,-76.940528,4,0
2019-11-08 14:30:00-04:00,2019-11-08 14:30:00-04:00,2019-11-08,14:30:00,11,8,14,Regents_Dr_&_Stadium_Dr_1,378,305,200,39,40,38.990167,-76.940528,4,0
2019-11-08 14:45:00-04:00,2019-11-08 14:45:00-04:00,2019-11-08,14:45:00,11,8,14,Regents_Dr_&_Stadium_Dr_1,1012,436,204,20,22,38.990167,-76.940528,4,0
2019-11-08 15:00:00-04:00,2019-11-08 15:00:00-04:00,2019-11-08,15:00:00,11,8,15,Regents_Dr_&_Stadium_Dr_1,472,232,249,30,27,38.990167,-76.940528,4,0
2019-11-08 15:15:00-04:00,2019-11-08 15:15:00-04:00,2019-11-08,15:15:00,11,8,15,Regents_Dr_&_Stadium_Dr_1,344,196,251,22,17,38.990167,-76.940528,4,0
2019-11-08 15:30:00-04:00,2019-11-08 15:30:00-04:00,2019-11-08,15:30:00,11,8,15,Regents_Dr_&_Stadium_Dr_1,312,227,232,35,24,38.990167,-76.940528,4,0
2019-11-08 15:45:00-04:00,2019-11-08 15:45:00-04:00,2019-11-08,15:45:00,11,8,15,Regents_Dr_&_Stadium_Dr_1,716,304,182,35,16,38.990167,-76.940528,4,0
2019-11-08 16:00:00-04:00,2019-11-08 16:00:00-04:00,2019-11-08,16:00:00,11,8,16,Regents_Dr_&_Stadium_Dr_1,474,291,284,23,21,38.990167,-76.940528,4,0
2019-11-08 16:15:00-04:00,2019-11-08 16:15:00-04:00,2019-11-08,16:15:00,11,8,16,Regents_Dr_&_Stadium_Dr_1,289,230,272,17,21,38.990167,-76.940528,4,0
2019-11-08 16:30:00-04:00,2019-11-08 16:30:00-04:00,2019-11-08,16:30:00,11,8,16,Regents_Dr_&_Stadium_Dr_1,407,289,285,12,13,38.990167,-76.940528,4,0
2019-11-08 16:45:00-04:00,2019-11-08 16:45:00-04:00,2019-11-08,16:45:00,11,8,16,Regents_Dr_&_Stadium_Dr_1,420,324,221,32,32,38.990167,-76.940528,4,0
2019-11-08 17:00:00-04:00,2019-11-08 17:00:00-04:00,2019-11-08,17:00:00,11,8,17,Regents_Dr_&_Stadium_Dr_1,332,321,364,24,6,38.990167,-76.940528,4,0
2019-11-08 17:15:00-04:00,2019-11-08 17:15:00-04:00,2019-11-08,17:15:00,11,8,17,Regents_Dr_&_Stadium_Dr_1,343,339,294,30,17,38.990167,-76.940528,4,0
2019-11-08 17:30:00-04:00,2019-11-08 17:30:00-04:00,2019-11-08,17:30:00,11,8,17,Regents_Dr_&_Stadium_Dr_1,321,301,343,21,20,38.990167,-76.940528,4,0
2019-11-08 17:45:00-04:00,2019-11-08 17:45:00-04:00,2019-11-08,17:45:00,11,8,17,Regents_Dr_&_Stadium_Dr_1,473,369,318,40,13,38.990167,-76.940528,4,0
2019-11-08 18:00:00-04:00,2019-11-08 18:00:00-04:00,2019-11-08,18:00:00,11,8,18,Regents_Dr_&_Stadium_Dr_1,253,232,264,49,11,38.990167,-76.940528,4,0
2019-11-08 18:15:00-04:00,2019-11-08 18:15:00-04:00,2019-11-08,18:15:00,11,8,18,Regents_Dr_&_Stadium_Dr_1,159,28,287,15,13,38.990167,-76.940528,4,0
2019-11-08 18:30:00-04:00,2019-11-08 18:30:00-04:00,2019-11-08,18:30:00,11,8,18,Regents_Dr_&_Stadium_Dr_1,50,4,194,5,8,38.990167,-76.940528,4,0
2019-11-08 18:45:00-04:00,2019-11-08 18:45:00-04:00,2019-11-08,18:45:00,11,8,18,Regents_Dr_&_Stadium_Dr_1,34,2,205,5,7,38.990167,-76.940528,4,0
2019-11-08 19:00:00-04:00,2019-11-08 19:00:00-04:00,2019-11-08,19:00:00,11,8,19,Regents_Dr_&_Stadium_Dr_1,28,2,123,8,3,38.990167,-76.940528,4,0
2019-11-08 19:15:00-04:00,2019-11-08 19:15:00-04:00,2019-11-08,19:15:00,11,8,19,Regents_Dr_&_Stadium_Dr_1,54,6,136,15,5,38.990167,-76.940528,4,0
2019-11-08 19:30:00-04:00,2019-11-08 19:30:00-04:00,2019-11-08,19:30:00,11,8,19,Regents_Dr_&_Stadium_Dr_1,53,2,132,3,4,38.990167,-76.940528,4,0
2019-11-08 19:45:00-04:00,2019-11-08 19:45:00-04:00,2019-11-08,19:45:00,11,8,19,Regents_Dr_&_Stadium_Dr_1,36,0,113,6,4,38.990167,-76.940528,4,0
2019-11-08 20:00:00-04:00,2019-11-08 20:00:00-04:00,2019-11-08,20:00:00,11,8,20,Regents_Dr_&_Stadium_Dr_1,0,0,0,0,0,38.990167,-76.940528,4,0
2019-11-08 20:15:00-04:00,2019-11-08 20:15:00-04:00,2019-11-08,20:15:00,11,8,20,Regents_Dr_&_Stadium_Dr_1,0,0,0,0,0,38.990167,-76.940528,4,0
2019-11-08 20:30:00-04:00,2019-11-08 20:30:00-04:00,2019-11-08,20:30:00,11,8,20,Regents_Dr_&_Stadium_Dr_1,0,0,0,0,0,38.990167,-76.940528,4,0
2019-11-08 20:45:00-04:00,2019-11-08 20:45:00-04:00,2019-11-08,20:45:00,11,8,20,Regents_Dr_&_Stadium_Dr_1,0,0,0,0,0,38.990167,-76.940528,4,0
2019-11-08 21:00:00-04:00,2019-11-08 21:00:00-04:00,2019-11-08,21:00:00,11,8,21,Regents_Dr_&_Stadium_Dr_1,0,0,0,0,0,38.990167,-76.940528,4,0
2019-11-08 21:15:00-04:00,2019-11-08 21:15:00-04:00,2019-11-08,21:15:00,11,8,21,Regents_Dr_&_Stadium_Dr_1,0,0,0,0,0,38.990167,-76.940528,4,0
2019-11-08 21:30:00-04:00,2019-11-08 21:30:00-04:00,2019-11-08,21:30:00,11,8,21,Regents_Dr_&_Stadium_Dr_1,0,0,0,0,0,38.990167,-76.940528,4,0
2019-11-08 21:45:00-04:00,2019-11-08 21:45:00-04:00,2019-11-08,21:45:00,11,8,21,Regents_Dr_&_Stadium_Dr_1,0,0,0,0,0,38.990167,-76.940528,4,0
2019-11-08 22:00:00-04:00,2019-11-08 22:00:00-04:00,2019-11-08,22:00:00,11,8,22,Regents_Dr_&_Stadium_Dr_1,0,0,0,0,0,38.990167,-76.940528,4,0
2019-11-08 22:15:00-04:00,2019-11-08 22:15:00-04:00,2019-11-08,22:15:00,11,8,22,Regents_Dr_&_Stadium_Dr_1,0,0,0,0,0,38.990167,-76.940528,4,0
2019-11-08 22:30:00-04:00,2019-11-08 22:30:00-04:00,2019-11-08,22:30:00,11,8,22,Regents_Dr_&_Stadium_Dr_1,0,0,0,0,0,38.990167,-76.940528,4,0
2019-11-08 22:45:00-04:00,2019-11-08 22:45:00-04:00,2019-11-08,22:45:00,11,8,22,Regents_Dr_&_Stadium_Dr_1,0,0,0,0,0,38.990167,-76.940528,4,0
2019-11-08 23:00:00-04:00,2019-11-08 23:00:00-04:00,2019-11-08,23:00:00,11,8,23,Regents_Dr_&_Stadium_Dr_1,0,0,0,0,0,38.990167,-76.940528,4,0
2019-11-08 23:15:00-04:00,2019-11-08 23:15:00-04:00,2019-11-08,23:15:00,11,8,23,Regents_Dr_&_Stadium_Dr_1,0,0,0,0,0,38.990167,-76.940528,4,0
2019-11-08 23:30:00-04:00,2019-11-08 23:30:00-04:00,2019-11-08,23:30:00,11,8,23,Regents_Dr_&_Stadium_Dr_1,0,0,0,0,0,38.990167,-76.940528,4,0
2019-11-08 23:45:00-04:00,2019-11-08 23:45:00-04:00,2019-11-08,23:45:00,11,8,23,Regents_Dr_&_Stadium_Dr_1,0,0,0,0,0,38.990167,-76.940528,4,0
2019-11-09 00:00:00-04:00,2019-11-09 00:00:00-04:00,2019-11-09,00:00:00,11,9,0,Regents_Dr_&_Stadium_Dr_1,0,0,0,0,0,38.990167,-76.940528,5,1
2019-11-09 00:15:00-04:00,2019-11-09 00:15:00-04:00,2019-11-09,00:15:00,11,9,0,Regents_Dr_&_Stadium_Dr_1,0,0,0,0,0,38.990167,-76.940528,5,1
2019-11-09 00:30:00-04:00,2019-11-09 00:30:00-04:00,2019-11-09,00:30:00,11,9,0,Regents_Dr_&_Stadium_Dr_1,0,0,0,0,0,38.990167,-76.940528,5,1
2019-11-09 00:45:00-04:00,2019-11-09 00:45:00-04:00,2019-11-09,00:45:00,11,9,0,Regents_Dr_&_Stadium_Dr_1,0,0,9,0,1,38.990167,-76.940528,5,1
2019-11-09 01:00:00-04:00,2019-11-09 01:00:00-04:00,2019-11-09,01:00:00,11,9,1,Regents_Dr_&_Stadium_Dr_1,12,0,45,0,0,38.990167,-76.940528,5,1
2019-11-09 01:15:00-04:00,2019-11-09 01:15:00-04:00,2019-11-09,01:15:00,11,9,1,Regents_Dr_&_Stadium_Dr_1,12,0,40,3,1,38.990167,-76.940528,5,1
2019-11-09 01:30:00-04:00,2019-11-09 01:30:00-04:00,2019-11-09,01:30:00,11,9,1,Regents_Dr_&_Stadium_Dr_1,0,0,33,0,0,38.990167,-76.940528,5,1
2019-11-09 01:45:00-04:00,2019-11-09 01:45:00-04:00,2019-11-09,01:45:00,11,9,1,Regents_Dr_&_Stadium_Dr_1,3,0,29,1,1,38.990167,-76.940528,5,1
2019-11-09 02:00:00-04:00,2019-11-09 02:00:00-04:00,2019-11-09,02:00:00,11,9,2,Regents_Dr_&_Stadium_Dr_1,2,0,31,2,1,38.990167,-76.940528,5,1
2019-11-09 02:15:00-04:00,2019-11-09 02:15:00-04:00,2019-11-09,02:15:00,11,9,2,Regents_Dr_&_Stadium_Dr_1,0,0,32,1,0,38.990167,-76.940528,5,1
2019-11-09 02:30:00-04:00,2019-11-09 02:30:00-04:00,2019-11-09,02:30:00,11,9,2,Regents_Dr_&_Stadium_Dr_1,1,0,26,1,0,38.990167,-76.940528,5,1
2019-11-09 02:45:00-04:00,2019-11-09 02:45:00-04:00,2019-11-09,02:45:00,11,9,2,Regents_Dr_&_Stadium_Dr_1,5,0,27,1,1,38.990167,-76.940528,5,1
2019-11-09 03:00:00-04:00,2019-11-09 03:00:00-04:00,2019-11-09,03:00:00,11,9,3,Regents_Dr_&_Stadium_Dr_1,1,0,37,1,1,38.990167,-76.940528,5,1
2019-11-09 03:15:00-04:00,2019-11-09 03:15:00-04:00,2019-11-09,03:15:00,11,9,3,Regents_Dr_&_Stadium_Dr_1,1,0,19,1,1,38.990167,-76.940528,5,1
2019-11-09 03:30:00-04:00,2019-11-09 03:30:00-04:00,2019-11-09,03:30:00,11,9,3,Regents_Dr_&_Stadium_Dr_1,0,0,22,2,0,38.990167,-76.940528,5,1
2019-11-09 03:45:00-04:00,2019-11-09 03:45:00-04:00,2019-11-09,03:45:00,11,9,3,Regents_Dr_&_Stadium_Dr_1,0,0,22,3,2,38.990167,-76.940528,5,1
2019-11-09 04:00:00-04:00,2019-11-09 04:00:00-04:00,2019-11-09,04:00:00,11,9,4,Regents_Dr_&_Stadium_Dr_1,0,0,11,3,1,38.990167,-76.940528,5,1
2019-11-09 04:15:00-04:00,2019-11-09 04:15:00-04:00,2019-11-09,04:15:00,11,9,4,Regents_Dr_&_Stadium_Dr_1,0,0,4,0,0,38.990167,-76.940528,5,1
2019-11-09 04:30:00-04:00,2019-11-09 04:30:00-04:00,2019-11-09,04:30:00,11,9,4,Regents_Dr_&_Stadium_Dr_1,0,0,12,0,0,38.990167,-76.940528,5,1
2019-11-09 04:45:00-04:00,2019-11-09 04:45:00-04:00,2019-11-09,04:45:00,11,9,4,Regents_Dr_&_Stadium_Dr_1,0,0,5,1,1,38.990167,-76.940528,5,1
2019-11-09 05:00:00-04:00,2019-11-09 05:00:00-04:00,2019-11-09,05:00:00,11,9,5,Regents_Dr_&_Stadium_Dr_1,2,0,4,0,1,38.990167,-76.940528,5,1
2019-11-09 05:15:00-04:00,2019-11-09 05:15:00-04:00,2019-11-09,05:15:00,11,9,5,Regents_Dr_&_Stadium_Dr_1,0,0,3,1,1,38.990167,-76.940528,5,1
2019-11-09 05:30:00-04:00,2019-11-09 05:30:00-04:00,2019-11-09,05:30:00,11,9,5,Regents_Dr_&_Stadium_Dr_1,0,0,3,0,3,38.990167,-76.940528,5,1
2019-11-09 05:45:00-04:00,2019-11-09 05:45:00-04:00,2019-11-09,05:45:00,11,9,5,Regents_Dr_&_Stadium_Dr_1,0,0,2,0,0,38.990167,-76.940528,5,1
2019-11-09 06:00:00-04:00,2019-11-09 06:00:00-04:00,2019-11-09,06:00:00,11,9,6,Regents_Dr_&_Stadium_Dr_1,0,0,2,0,0,38.990167,-76.940528,5,1
2019-11-09 06:15:00-04:00,2019-11-09 06:15:00-04:00,2019-11-09,06:15:00,11,9,6,Regents_Dr_&_Stadium_Dr_1,0,0,0,0,0,38.990167,-76.940528,5,1
2019-11-09 06:30:00-04:00,2019-11-09 06:30:00-04:00,2019-11-09,06:30:00,11,9,6,Regents_Dr_&_Stadium_Dr_1,0,0,4,0,0,38.990167,-76.940528,5,1
2019-11-09 06:45:00-04:00,2019-11-09 06:45:00-04:00,2019-11-09,06:45:00,11,9,6,Regents_Dr_&_Stadium_Dr_1,0,0,4,0,1,38.990167,-76.940528,5,1
2019-11-09 07:00:00-04:00,2019-11-09 07:00:00-04:00,2019-11-09,07:00:00,11,9,7,Regents_Dr_&_Stadium_Dr_1,0,0,3,0,0,38.990167,-76.940528,5,1
